 We all forgot chill,,,,,,
 Chill chill,,,,,,
 Chill,,,,,,
 Chill,,,,,,
 Chill,,,,,,
 Chill,,,,,,
 Chill,,,,,,
 Ade kada cheppedi.....I didn't remember until u called,,,,,,
 Ac won’t be there then u chill😂,,,,,,
 I forgot about food too,,,,,,
 I just said him,,,,,,
 Mama noodles kada?,,,,,,
 Haan,,,,,,
 Sett,,,,,,
 Enni plates?,,,,,,
 And what about saplings? Did you ask Revannth,,,,,,
 Mam called and told in the morning. 🤦🏻‍♀🤦🏻‍♀🤦🏻‍♀🤦🏻‍♀,,,,,,
 Not yett,,,,,,
 Pakka na ? She reminded the electrician right ?,,,,,,
 Ni she reminded me to call him,,,,,,
 We have to call him,,,,,,
 Repu morning first pani ade,,,,,,
 Arey secretariat list pettandi evaraina,,,,,,
 Shashank pettu,,,,,,
 Haaa,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 Cool,,,,,,
 Do you have any suggestions? ,,,,,,
,,,,,,
 I don’t know them only 😅,,,,,,
" I guess these names are worth le, no suggestions from my side",,,,,,
 Do we have to give bouquets to revannth and tejaswi,,,,,,
 We’ll save 400 baap,,,,,,
 😂,,,,,,
 Someone callup the electrician,,,,,,
 Called him....he is not at home,,,,,,
 His wife said he will be back in sometime,,,,,,
" Okie , we will try after sometime then",,,,,,
 Cool,,,,,,
,,,,,,
 Power will be there in the college,,,,,,
 I spoke to him,,,,,,
" In case of emergency, his number is",,,,,,
 ‎Contact card omitted,,,,,,
 Okay,,,,,,
 Everyone reached home people?,,,,,,
 Yo,,,,,,
 Yet to reach. 15mins more.,,,,,,
 Reached,,,,,,
 Who has the list of phone numbers of all Secretariat members ?,,,,,,
 Or should we refer to allotment sheet for numbers ?,,,,,,
 ‎Contact card omitted,,,,,,
 ‎Contact card omitted,,,,,,
" Yeah , just nowww",,,,,,
 ‎Contact card omitted,,,,,,
 Do any of you have main seminar hall ka keys?,,,,,,
 Nopeee,,,,,,
 I have them,,,,,,
 Hammaya,,,,,,
 I was searching for them 😅,,,,,,
 Cse seminar hall keys?,,,,,,
 Jaahnavi has them,,,,,,
 Should we return the keys tomorrow itself ?,,,,,,
 Yeah ,,,,,,
,,,,,,
 Okay. I'll come to college then.,,,,,,
 Cool ,,,,,,
,,,,,,
 Arey did harsh text anyone of you!!,,,,,,
 Meeee,,,,,,
 Yeasss,,,,,,
 Yess,,,,,,
 https,,,,//drive.google.com/drive/folders/1FuG5bcIZPpOGcYxPOViHcTC3CwsLivrE?usp=sharing,,
 Today’s  photos,,,,,,
 Oh yay,,,,,,
 Soo quick,,,,,,
 Niceeeee,,,,,,
 ayyah ,,,,,,
,,,,,,
 Yeah I,,,,,,
" Before we give the Main seminar hall keys back , we need to take our stuff from there",,,,,,
 Haa😅,,,,,,
 Ipudu how ??,,,,,,
 Lightroom lo anni import chesi export chesthe set,,,,,,
 Okie,,,,,,
 Eppudu release cheyyagalam pics? ,,,,,,
,,,,,,
 2-3 days ra Mana mids avvagane,,,,,,
 ‎.,,,,,,
 ‎,,,,,,
 Revanth closed all payments today.,,,,,,
,,,,,,
,,,,,,
 Canteen entha aindhi?,,,,,,
 Final profit?,,,,,,
 Canteen Vadiki 500 takkuva icha,,,,,,
"10,875",,,,,,
 Set,,,,,,
 Good job 😄💥❣,,,,,,
 🔥🔥,,,,,,
 🔥🔥,,,,,,
 We'll add them at 6,,,,30 ?,,
 Cool,,,,,,
 Let's also decide what are we gonna talk,,,,,,
" We need to decide conference dates ASAP. Only then, our CC will declare us officially.",,,,,,
 Yeah,,,,,,
" Arey ,first week of Sept ??",,,,,,
 There's a lot of research which need to do before we decide dates.,,,,,,
 Like ??,,,,,,
 Yea,,,,,,
" September is usually off season kada , rates will be less",,,,,,
 First we'll have to make sure we aren't clashing with any of the big MUNs,,,,,,
 We'll add them. ,,,,,,
,,,,,,
,,,,,,
,,,,,,
 Any of the *other* big MUNs ** 😎,,,,,,
" 1. Schedules of exams in all local universities, colleges and schools.",,,,,,
,,,,,,
,,,,,,
,,,,,,
 .,,,,,,
 Okay,,,,,,
 Let's call them for a meeting tomorrow and explain it clearly.,,,,,,
 Yup,,,,,,
 4 th factor I will enquire and tell,,,,,,
 We need start hunting for sponsorship,,,,,,
 Yeah,,,,,,
 From today itself,,,,,,
 Yeass,,,,,,
 First presentation principal and management ki,,,,,,
 Then we can start,,,,,,
 Sandhya ma’am told this,,,,,,
 Doesnt matter where the MUN is gonna be,,,,,,
 We need money,,,,,,
 No,,,,,,
 For the MUN only,,,,,,
 Permission,,,,,,
 This is one thing.,,,,,,
,,,,,,
 Atleast 7-8 lakhs is what we require if we don’t want it in Marriott,,,,,,
 Yaa,,,,,,
 Huh?,,,,,,
 And intro of our team,,,,,,
" True. But, let's be firm in asking for permission to host outside college. We have to try and convince them.",,,,,,
,,,,,,
,,,,,,
" I meant we will have to let him know that MUN will happen this year , we came to ask you permission to start our work",,,,,,
 I really don't want it to happen in clg in the wildest of my dreams. ,,,,,,
,,,,,,
,,,,,,
 We’ll have food and Accom issues also if it happens in college,,,,,,
 Transport,,,,,,
 Entertainment stuff also,,,,,,
 Even I don’t want it happen in college,,,,,,
,,,,,,
 True,,,,,,
 Delegates can’t wal,,,,,,
 There are many other issues which we fortunately did not encounter coz we had less count. ,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
 Tried,,,,,,
 True*,,,,,,
 I'm adding them,,,,,,
 Okay,,,,,,
 Okay,,,,,,
 is the message ready?,,,,,,
 Yess. We will ask everyone to be online in 15 mins.,,,,,,
,,,,,,
 okay cool,,,,,,
 Okay,,,,,,
 Add,,,,,,
 I've added them,,,,,,
 Yeass,,,,,,
 Only one of you type,,,,,,
 Suneel is doing it le,,,,,,
 Yess,,,,,,
 Suneel put the message,,,,,,
" Arey , let them come online",,,,,,
" Firstly, congratulations to you guys on making it to the most prestigious club of CBIT and also to the Secretariat of one of the finest MUNs in India.",,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
 This is an *official* group.,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
 Eyy eyy,,,,,,
 It's so nice putting up such messages 😈,,,,,,
 Yeasssss,,,,,,
 Who's talking about collecting almanac part ?,,,,,,
 Meeting annaav?,,,,,,
 Yeah meeting will be better,,,,,,
 Call for a meeting,,,,,,
 Repu meeting lo clear ga explain cheddam.....for now we can tell them in a msg kada,,,,,,
 What say ?,,,,,,
 Finally meetings can be at 12,,,,40 instead of 1,,
" Yeah , tell them we gotta get to work and we will be briefing about your first task in tomorrow’s meeting",,,,,,
 Memories are flashing in my eyes. ,,,,,,
,,,,,,
 Someone already replied using emoji 😕,,,,,,
 😑,,,,,,
 Happens,,,,,,
 we didnt put message kada,,,,,,
 In the start,,,,,,
 It's okay ,,,,,,
,,,,,,
,,,,,,
 Okkasari gaatiga esukuntey,,,,,,
 They won't,,,,,,
 From now....we will witness a different kind of Suneel 😈,,,,,,
 ey ey ey,,,,,,
 i wanna witness this happen,,,,,,
 you're lucky enough to witness it 😂,,,,,,
 i wanna see their faces when he screws them,,,,,,
 ‎,,,,,,
 lol,,,,,,
 Didn't you see CSW? 😉🙃,,,,,,
 haha yeahh,,,,,,
 that was the beginning though,,,,,,
 how many members saw your message Sriraag?,,,,,,
14,,,,,,
 cool,,,,,,
 post the message then,,,,,,
 Guess who's that person who didn't see ?,,,,,,
 hmm,,,,,,
 srijeash?,,,,,,
 Exactly,,,,,,
 *srijesh,,,,,,
 Srijesh,,,,,,
 woah yayyy,,,,,,
 haa ade,,,,,,
 lol,,,,,,
 is he muttaqi part 2?,,,,,,
 iam excited,,,,,,
 He's,,,,,,
,,,,,,
 lol,,,,,,
 inka nayam 0 analedu,,,,,,
 😂,,,,,,
 Hahahaha,,,,,,
 why did even take him when he was1 ?,,,,,,
 we**,,,,,,
 You'll get to know soon,,,,,,
 🙂,,,,,,
 sureeeee,,,,,,
 suneel on fireee,,,,,,
 Suneel -1 ,,,,,,
,,,,,,
 yaygo suneel go,,,,,,
 Yay 🔥🔥,,,,,,
 Harsh is typing.....this is still giving me chills down the spine 😂😂,,,,,,
 that guy is still sleeping,,,,,,
 haha,,,,,,
 I should rename Harsh Aggarwal in my phone,,,,,,
 😂😂😂,,,,,,
 lol,,,,,,
 Post them Sriraag,,,,,,
 Modhalu ayyindhi 😈,,,,,,
 yeah yeah,,,,,,
 untadi untadi,,,,,,
 Rey,,,,,,
 No smileys,,,,,,
 iam getting wicked thoughts,,,,,,
 Ha ha,,,,,,
 Chill mama,,,,,,
 And no spamming,,,,,,
 😂,,,,,,
 Let them spam,,,,,,
 inka rules cheppale,,,,,,
 Oh sare,,,,,,
 let them smile for some time,,,,,,
 😂,,,,,,
 Exactly,,,,,,
 those people will hate me,,,,,,
 Eyy Suneel 😂,,,,,,
 Sett ,,,,,,
,,,,,,
,,,,,,
 LOL,,,,,,
" I hope they don't stoop down to ""mama"" 😂",,,,,,
" Well, Muttaqi didn't call Harsh or Suraj mama ",,,,,,
,,,,,,
,,,,,,
 Highlight,,,,,,
 Woahhhh,,,,,,
 And then they found out how he saved all contacts and read our chats......uske Baad,,,,,,
,,,,,,
,,,,,,
 What? I didn’t understand,,,,,,
 Ohoooo,,,,,,
" Baboiii, all of this happened a",,,,,,
 A lot can happen over a span of few months ;),,,,,,
 It's too difficult typing long msgs out of nowhere,,,,,,
 Ya even in span of few days,,,,,,
 What's the agenda of tomorrow's meeting?,,,,,,
" Firstly, telling them what their role is and then explain about their first task ( they will definitely have doubts to ask )",,,,,,
 Anything else that we need to add ?,,,,,,
 That's it I guess,,,,,,
" We should teach Spoorthy , how to acknowledge",,,,,,
 Maybe tell them to have their own group if they don’t,,,,,,
 Yeah,,,,,,
 Srijesh is noting too much ,,,,,,
,,,,,,
 Found a director.... already ?,,,,,,
 We'll give away that post only if that guy isn't IP head 😂,,,,,,
 😂😂,,,,,,
 IP head fix,,,,,,
 We get IP head from outside,,,,,,
 Yeah,,,,,,
,,,,,,
 Mari Deepak?,,,,,,
 What was he ?,,,,,,
 IP Director,,,,,,
 Ooooh,,,,,,
 He is thope ❤,,,,,,
" He was , is and will be 💥",,,,,,
 Yassss❤❤,,,,,,
 Yeah trueeeeee,,,,,,
 Guys our photos are up check them,,,,,,
 Don’t post any one of them,,,,,,
 Okieee,,,,,,
 Whereee?,,,,,,
 Ninnati link lo,,,,,,
 Okieee,,,,,,
 Levu 🤨,,,,,,
" Also, they're still in NEF format",,,,,,
 Unnayi ra😅,,,,,,
 Raw lo teesam kada ,,,,,,
,,,,,,
 Closing ceremony photos unnayi 😬,,,,,,
 refresh it,,,,,,
 Add ayyayi,,,,,,
" Rey , how can we upload in Facebook if they're in raw. ",,,,,,
,,,,,,
 Edit chesaka jpg lo avuthundi,,,,,,
 Last photo 159 ae kada ?,,,,,,
 Ya but delegates kosam post cheyyali ,,,,,,
,,,,,,
 Kaadu 220,,,,,,
 Delegates ka they are getting processed,,,,,,
 Mana watermark veyistunna,,,,,,
 Set,,,,,,
 Hyder ah?,,,,,,
 Venkat ra,,,,,,
 Acha,,,,,,
,,,,,,
 Nene icha,,,,,,
 Naa memory card adi,,,,,,
 Set,,,,,,
 https,,,,//drive.google.com/drive/folders/1bGIPs4NHhpdj-NwCZD2586Y317e7CLfx?usp=sharing,,
 Set asal,,,,,,
 ‎,,,,,,
 😂,,,,,,
 Who is this ??,,,,,,
 ‎,,,,,,
 You take one,,,,,,
 😛,,,,,,
 You want one a ??,,,,,,
 😝,,,,,,
" Change the name, then I'll take",,,,,,
 Lol,,,,,,
 And and,,,,,,
 I don’t have the certificates,,,,,,
 Any idea which car or who has them ?,,,,,,
 Revanth has them i guess,,,,,,
 Okay they might be Ashrith’s car😅,,,,,,
 Sarey we will take them tomorrow,,,,,,
 Yea,,,,,,
 Day after tomorrow* 😝,,,,,,
 😇,,,,,,
,,,,,,
 That face after you eat a lot,,,,,,
 Which is my face RN,,,,,,
 What did you eat?,,,,,,
 Chole Bature,,,,,,
 Pav Bhaji,,,,,,
 Coke,,,,,,
 😇,,,,,,
 Arey 😂,,,,,,
,,,,,,
 Inkemana unda?,,,,,,
 Bhai.....akele akele 😕,,,,,,
 Arey,,,,,,
 Mana cc Ki lunch iyali kadaa,,,,,,
 ‎,,,,,,
 Btw all of us have to meetSandhya Reddy mam on Friday with our secretariat anta,,,,,,
 ‎,,,,,,
 Acknowledged,,,,,,
 Ayy ayy,,,,,,
 Haan ,,,,,,
,,,,,,
 Ya,,,,,,
 😂😂,,,,,,
 ?,,,,,,
 Ichedham,,,,,,
 Kadaa,,,,,,
 Ekkada iddam?,,,,,,
 Aaroju Revannth chepadu ga,,,,,,
 each one of us should get 2k 😂,,,,,,
 When ? Where ?,,,,,,
 It's a tradition ani,,,,,,
 Ashrith bhi cheppadu,,,,,,
 Reyyy 🙊,,,,,,
 Money? 🙄,,,,,,
 Suraj bhi cheppadu,,,,,,
 We’ll take them to some buffet,,,,,,
 Arey smokey pitara ani bauntudi place,,,,,,
 Oka sari chudandi,,,,,,
 We’ll put from our pockets or ICC profit?,,,,,,
 Ask them 😝,,,,,,
 Upto us antaru,,,,,,
 Nik adhokkate telsa 😂,,,,,,
,,,,,,
 Ya thoop undi,,,,,,
 Eppud vellale ga,,,,,,
 😏,,,,,,
 Bongu ,,,,,,
,,,,,,
 Dineout app lo chudandi offers untay😅,,,,,,
 Haan,,,,,,
 True CDA,,,,,,
 Perfect CDA doesn't exi.....,,,,,,
 😂,,,,,,
 😂,,,,,,
 😛😂,,,,,,
 😛,,,,,,
 Revanth vere photos Evi?,,,,,,
 Day 1 and day2,,,,,,
 Processing chestunnadu jr ,,,,,,
,,,,,,
 asal ah Hyder gaadini .... 🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬,,,,,,
 Fine,,,,,,
 Hyder gadu kaadu ra🤦🏻‍♂️🤦🏻‍♂️😂,,,,,,
 😂😂😂,,,,,,
 Ivaala vaaadu PP annadu even when I didn't speak 😐🤷🏻‍♂,,,,,,
 Inshallah.....that boy played very well 🤣🤣,,,,,,
 Vaadu sponsorship teche daka wait chey mama tarvatha nee istam,,,,,,
 Hyder and sponsorship ahh 🙄,,,,,,
 Vaadiki CDA interview lo untundhi 🏓🏓,,,,,,
,,,,,,
 He's fucking rich dude,,,,,,
 His father is one of the major shareholders for Rockwell,,,,,,
 Wowo woo,,,,,,
 Any hotels ? 🤑,,,,,,
 No idea,,,,,,
 Tarun Raj ✊🏻,,,,,,
 Vammo,,,,,,
 Poondra na?,,,,,,
 He is 10 Hyders rich 🤣,,,,,,
 Yo,,,,,,
 Vammo😅,,,,,,
 Are you serious?,,,,,,
 That fellow was my inter classmate,,,,,,
,,,,,,
 Lol,,,,,,
 His mama is some manager at Marriott,,,,,,
 Oho,,,,,,
 We know Panda uncle at marriot😛,,,,,,
 Didn't he tell you that he owns a Ferrari back then 😝,,,,,,
 Seriously??,,,,,,
 😂😂😂,,,,,,
 Me inter batch antha na friends..... they told me many stories of Tarun bhayya 😂😂,,,,,,
 😂😂😂,,,,,,
 @917995470449 @917995909341 @919490580080 do you guys have that almanac compiled  sheet that we made ?,,,,,,
 It got deleted from my phone,,,,,,
 Rey ,,,,,,
,,,,,,
" Socials , Tarun gadi skits",,,,,,
 If that fellow can get us Marriott for free....I don't mind playing his dubs too 🤣,,,,,,
 .,,,,,,
 Nope,,,,,,
 Indukena you got ice cream ??😒,,,,,,
 Btw it's not a spoon😶,,,,,,
" Yeass, thanku Vivek",,,,,,
 🙈🙈,,,,,,
 Even worse you were eating with a stick😂🤣,,,,,,
 Eyyyy,,,,,,
 It was melted,,,,,,
 How do u expect me to eat it ??,,,,,,
 Nopee,,,,,,
 Epudu convenient untadi ?,,,,,,
 Sems tarvatha ?? Or prep holidays lo a ?,,,,,,
 schedule revised-2 • ‎3 sheets ‎document omitted,,,,,,
 Check this out once ,,,,,,
,,,,,,
 Rey,,,,,,
 Day after tomorrow,,,,,,
 Movie ki veldhaama 😬,,,,,,
 Yayy,,,,,,
 Fridayyy ?,,,,,,
 Seniors tho na ?,,,,,,
 Manam 🙄,,,,,,
 Oooh okie okie,,,,,,
" Evening start ayyi, some forum or gvk if we go.",,,,,,
 Forum forum,,,,,,
 We all will reach back homes by 9,,,,,,
 Pleaseeeee,,,,,,
 10*,,,,,,
 Maaku really really long,,,,,,
 Why did u give option re ?,,,,,,
 Okie,,,,,,
 Inorbit ?,,,,,,
 @919160344049 @917337585022 @919573066222  what say?,,,,,,
 I'll come✌🏻,,,,,,
 So GVK ?,,,,,,
 Sett.....I'll take AC bus from there 🙌🏼,,,,,,
 @917995909341 kuda,,,,,,
 He's currently not on WhatsApp. ,,,,,,
,,,,,,
,,,,,,
 Oh fine,,,,,,
 Forum is also fine.....I've AC bus in that route too 😝,,,,,,
 Lol okay,,,,,,
 😂,,,,,,
" Yeas , one vote for Forum there",,,,,,
 GVK is the best ,,,,,,
,,,,,,
 Haa sarey,,,,,,
 Idhi maathram vadhu ,,,,,,
,,,,,,
,,,,,,
 I’m in,,,,,,
 Lol okay,,,,,,
 Which movie ?,,,,,,
" Book off tomorrow only tickets , malli Friday kada , dorkavu",,,,,,
 Arey....where are our ICC appreciation certificates ?,,,,,,
 Ashrith’s car,,,,,,
 Oh.... okay,,,,,,
" After seeing this , I realized why they were pissed off with us 😂",,,,,,
 😂😂,,,,,,
 Thitti vadilesadu kani.... Suraj manani appudu kottina kuda ascharyapadalsindi emi undedi kadu 🤣,,,,,,
 That's the whole point ,,,,,,
,,,,,,
,,,,,,
 😂,,,,,,
 You have doubts on this?,,,,,,
 Rangastalam?,,,,,,
,,,,,,
,,,,,,
,,,,,,
 Rangasthalam,,,,,,
 Sett,,,,,,
 Yeah,,,,,,
 Arey,,,,,,
 I just realized,,,,,,
 We will be getting hoodies kada ??,,,,,,
 Yeah,,,,,,
 But then,,,,,,
 Ha,,,,,,
 To rephrase ,,,,,,
,,,,,,
 True,,,,,,
 If we save up enough money,,,,,,
 T shirts and hoodies cost the same,,,,,,
" Guys, we need to have a background research on the dates",,,,,,
 We can't rely completly on the secretariat.,,,,,,
 Yeah ,,,,,,
,,,,,,
 Yeah,,,,,,
 And Sponsors,,,,,,
 We need to start working on it ASAP,,,,,,
" Yeas, we have to fix the dates and then start working on the sponsorship",,,,,,
 We need to talk to the principal too,,,,,,
 Brochure needs to be ready as well,,,,,,
 Coz we have to tell the people about the dates when we are on the meeitinf,,,,,,
 CC was supposed to send us the traditional sponsorship proposal. Once we get it. We have to redesign it and get few copies printed.,,,,,,
 Yeas Suraj said he would ASAP,,,,,,
 Leave that to me,,,,,,
,,,,,,
 We'll have to redesign it,,,,,,
 And get it done according to our needs,,,,,,
 There’s a lot of ground work to do ,,,,,,
,,,,,,
 Fridayyy,,,,,,
 We need a mock budget too,,,,,,
 Last year's expenditure ?,,,,,,
,,,,,,
 Last years was 14.5 L,,,,,,
" Firsttttt, we need to deceide our del count. Everything will be dependent on that.",,,,,,
 We have to lay the vision.,,,,,,
 What CBIT MUN 2018 will be about,,,,,,
" It depends on how much we are ready to spend. Last year, we received lot more applications, but our CC couldn't spend more and they stopped taking allotments anta.",,,,,,
 1. Delegate count,,,,,,
,,,,,,
,,,,,,
,,,,,,
 What’s the improvisation we are gonna do this year that would create a mark for us,,,,,,
 1) change the venue,,,,,,
 Dude dude chill,,,,,,
 This is gonna cost us a lot,,,,,,
 2) the delegate resources should be unique,,,,,,
 If you sit and think,,,,,,
,,,,,,
 True,,,,,,
 Let's put quality of debate on top this time. It's not about a made race to beat previous CC record everytime. Last year debate wasn't that good in almost all committees.,,,,,,
" Yeah, but the delegates would want something new now",,,,,,
 Yupp,,,,,,
 We have to face reality. ,,,,,,
,,,,,,
 If We want debate,,,,,,
 We need get people from other circuits,,,,,,
 That would need us to ,,,,,,
,,,,,,
,,,,,,
 We’ll go to TITC this time,,,,,,
 Hmm....let's work on those lines,,,,,,
 Yeass publicity,,,,,,
 Guysss,,,,,,
 Or atleast make sure the word reaches to every munner in Hyd and for them to come the dates have to perfect.,,,,,,
 Let’s discuss this face to face,,,,,,
 Yeah,,,,,,
 We need have many discussions,,,,,,
 Let's have a conference call at 12,,,,0,,
 Tomorrow,,,,,,
 Afternoon,,,,,,
 Cool,,,,,,
 Done,,,,,,
 Cool,,,,,,
" Good night re , Iam sleeping",,,,,,
 Good night!!,,,,,,
 If it’s radisson blu or anyother hotel we need to have a budget of 16.5L(approx),,,,,,
,,,,,,
,,,,,,
" Marriott again with the same delegate count, with the same budget sheet., will be like if we are doing this only because we are asked to. ",,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
 Yea true,,,,,,
 Yeas agreed,,,,,,
 Ylp,,,,,,
 So are we guys having a conference call at 12 today ?,,,,,,
,,,,,,
 🙈,,,,,,
 😂,,,,,,
 Arey,,,,,,
 Enti ?,,,,,,
 How about we go to a movie on Saturday? ,,,,,,
,,,,,,
,,,,,,
 Iam not sure about Saturday,,,,,,
 Anything’s fine with me,,,,,,
 Saturday🙌🏼,,,,,,
 I have a test after the second exam😅,,,,,,
 Tomorrow??,,,,,,
 I'm going out of Hyderabad on Saturday 😶,,,,,,
" Ya.....if we decide to go tomorrow, I'll write off the test in lunch",,,,,,
 We have two exams chill,,,,,,
 ‎,,,,,,
 Tomorrow’s show ka timings,,,,,,
" If we can arrange for transport, 4",,,,10 also we can go,,
 Okay what say others ? ,,,,,,
,,,,,,
 We’ll have to start once our exam ends,,,,,,
" Sorry guys , I won’t be able to come tomorrow, mom has some work with me",,,,,,
 ‎,,,,,,
 Doesn't look good at all 😂,,,,,,
,,,,,,
 Lol,,,,,,
 They don’t have the charm you guys has,,,,,,
 Had*,,,,,,
 See revannth,,,,,,
 😂😂,,,,,,
 It all started for them ❣,,,,,,
 Lol yeahh,,,,,,
 Some of them missed their first photo. So sad,,,,,,
 An important one tooo,,,,,,
 This was what Anirudh said last yr,,,,,,
 What was Revannth even thinking?,,,,,,
 We need to take our secretariat tomorrow to Sandhya reddy,,,,,,
 Mam,,,,,,
 Areyy yeah,,,,,,
 Group mai sabko aaneko bolo,,,,,,
 Yeah,,,,,,
 Guys also ,,,,,,
,,,,,,
,,,,,,
 Others take up others things like ,,,,,,
,,,,,,
,,,,,,
,,,,,,
 Okay,,,,,,
 I’ll check the exams,,,,,,
 Mama Srirag?,,,,,,
 Ek peg la😇😇,,,,,,
" Nenu muhurthalu chusta, off wedding season is better kada",,,,,,
 😛😛😛,,,,,,
 Ganta ninchi emi type chestunavu mama?,,,,,,
 And am still waiting,,,,,,
 Type cheddam anukunna....it's gonna be very long.....will tell everyone tomorrow 🤦🏻‍♂,,,,,,
 😂,,,,,,
 What is it,,,,,,
 About,,,,,,
 About dividing work....manam malla secretariat laga chestunam division....it has to be more organised,,,,,,
 Secretariat was organised ,,,,p,,
 Ahem ahem 🤪,,,,,,
 Ippudu nijam cheppu 😂,,,,,,
 Rey that's why we pulled ICC with CDAs help.,,,,,,
 Rey Rey. That being our first time,,,,,,
 It was good to some extent,,,,,,
 ^ here I was referring to our first task as secretariat....not ICC,,,,,,
 Abba esinavu gaa,,,,,,
 Okay,,,,,,
 Guys,,,,,,
 *DRUM ROLLS*,,,,,,
 Emaindi,,,,,,
 😂😂,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 Chidandi,,,,,,
 Chudandi **,,,,,,
 Look at you,,,,,,
,,,,,,
 Harika is highlight in all the pics,,,,,,
 I look like a begger 😂🤦🏻‍♀🤦🏻‍♀🤦🏻‍♀,,,,,,
 Anni pics unai kani Nenu MacBook pattukunadi matrame ledu,,,,,,
 😕😏,,,,,,
 Arey😂,,,,,,
 Next time miss avanu,,,,,,
 Any specifications anybody?,,,,,,
 No can question jaaanvi's skills,,,,,,
 She clicked all my DP's,,,,,,
 Most of them,,,,,,
 You Know what I want 😌😉,,,,,,
 Yeahh,,,,,,
 We need to inform secretariat right!?,,,,,,
 That we have to meet Sandhya reddy ma'am tomorrow,,,,,,
 Yeasss,,,,,,
 🤗🤗,,,,,,
